ping_index,latitude,longitude,depth_m,heading_deg,timestamp
1183,36.5997864778762,-121.89362739822175,26.0,136.0,2026-09-02T19:11:33.214358+00:00
1184,36.599784150545105,-121.89362459303699,26.0,135.9,2026-09-02T19:11:33.414358+00:00
1185,36.599781826729256,-121.89362178333442,26.0,135.9,2026-09-02T19:11:33.614358+00:00
1186,36.599779506518296,-121.89361896901339,26.1,135.8,2026-09-02T19:11:33.814358+00:00
1187,36.59977718999328,-121.89361614998529,26.1,135.7,2026-09-02T19:11:34.014358+00:00
1188,36.599774877226366,-121.89361332617374,26.1,135.6,2026-09-02T19:11:34.214358+00:00
1189,36.59977256828062,-121.89361049751467,26.1,135.5,2026-09-02T19:11:34.414358+00:00
1190,36.59977026320984,-121.89360766395653,26.1,135.4,2026-09-02T19:11:34.614358+00:00
1191,36.59976796205831,-121.89360482546024,26.2,135.3,2026-09-02T19:11:34.814358+00:00
1192,36.59976566486069,-121.89360198199932,26.2,135.2,2026-09-02T19:11:35.014358+00:00
1193,36.59976337164186,-121.89359913355985,26.2,135.1,2026-09-02T19:11:35.214358+00:00
1194,36.59976108241685,-121.89359628014043,26.2,135.0,2026-09-02T19:11:35.414358+00:00
1195,36.599758797190646,-121.8935934217522,26.3,134.9,2026-09-02T19:11:35.614358+00:00
1196,36.59975651595825,-121.89359055841864,26.3,134.8,2026-09-02T19:11:35.814358+00:00
1197,36.59975423870453,-121.89358769017552,26.3,134.7,2026-09-02T19:11:36.014358+00:00
1198,36.59975196540431,-121.8935848170707,26.3,134.6,2026-09-02T19:11:36.214358+00:00
1199,36.5997496960223,-121.89358193916402,26.4,134.5,2026-09-02T19:11:36.414358+00:00
1200,36.59974743051318,-121.89357905652696,26.4,134.4,2026-09-02T19:11:36.614358+00:00
1201,36.599745168821656,-121.89357616924255,26.4,134.3,2026-09-02T19:11:36.814358+00:00
1202,36.599742910882576,-121.89357327740501,26.4,134.2,2026-09-02T19:11:37.014358+00:00
1203,36.599740656621016,-121.8935703811195,26.5,134.1,2026-09-02T19:11:37.214358+00:00
1204,36.59973840595248,-121.8935674805018,26.5,134.0,2026-09-02T19:11:37.414358+00:00
1205,36.599736158783045,-121.893564575678,26.5,133.9,2026-09-02T19:11:37.614358+00:00
1206,36.5997339150096,-121.89356166678411,26.5,133.9,2026-09-02T19:11:37.814358+00:00
1207,36.59973167452005,-121.89355875396572,26.6,133.8,2026-09-02T19:11:38.014358+00:00
1208,36.5997294371936,-121.89355583737765,26.6,133.7,2026-09-02T19:11:38.214358+00:00
1209,36.59972720290106,-121.8935529171834,26.6,133.6,2026-09-02T19:11:38.414358+00:00
1210,36.599724971505104,-121.89354999355488,26.7,133.6,2026-09-02T19:11:38.614358+00:00
1211,36.5997227428607,-121.89354706667196,26.7,133.5,2026-09-02T19:11:38.814358+00:00
1212,36.59972051681539,-121.89354413672191,26.7,133.4,2026-09-02T19:11:39.014358+00:00
1213,36.599718293209754,-121.89354120389908,26.7,133.4,2026-09-02T19:11:39.214358+00:00
1214,36.59971607187776,-121.89353826840433,26.8,133.3,2026-09-02T19:11:39.414358+00:00
1215,36.599713852647234,-121.89353533044458,26.8,133.3,2026-09-02T19:11:39.614358+00:00
1216,36.599711635340306,-121.89353239023235,26.8,133.2,2026-09-02T19:11:39.814358+00:00
1217,36.59970941977385,-121.89352944798523,26.8,133.2,2026-09-02T19:11:40.014358+00:00
1218,36.59970720576005,-121.89352650392537,26.9,133.1,2026-09-02T19:11:40.214358+00:00
1219,36.59970499310682,-121.89352355827901,26.9,133.1,2026-09-02T19:11:40.414358+00:00
1220,36.59970278161837,-121.89352061127589,26.9,133.1,2026-09-02T19:11:40.614358+00:00
1221,36.599700571095724,-121.89351766314883,27.0,133.0,2026-09-02T19:11:40.814358+00:00
1222,36.599698361337275,-121.8935147141331,27.0,133.0,2026-09-02T19:11:41.014358+00:00
1223,36.59969615213928,-121.893511764466,27.0,133.0,2026-09-02T19:11:41.214358+00:00
1224,36.599693943296515,-121.89350881438627,27.0,133.0,2026-09-02T19:11:41.414358+00:00
1225,36.599691734602764,-121.89350586413354,27.1,133.0,2026-09-02T19:11:41.614358+00:00
1226,36.59968952585137,-121.89350291394784,27.1,133.0,2026-09-02T19:11:41.814358+00:00
1227,36.599687316835876,-121.89349996406904,27.1,133.0,2026-09-02T19:11:42.014358+00:00
1228,36.59968510735053,-121.89349701473635,27.2,133.0,2026-09-02T19:11:42.214358+00:00
1229,36.59968289719087,-121.89349406618776,27.2,133.0,2026-09-02T19:11:42.414358+00:00
1230,36.59968068615427,-121.89349111865945,27.2,133.1,2026-09-02T19:11:42.614358+00:00
1231,36.599678474040545,-121.89348817238547,27.2,133.1,2026-09-02T19:11:42.814358+00:00
1232,36.5996762606524,-121.89348522759697,27.3,133.1,2026-09-02T19:11:43.014358+00:00
1233,36.59967404579608,-121.8934822845218,27.3,133.1,2026-09-02T19:11:43.214358+00:00
1234,36.59967182928178,-121.89347934338394,27.3,133.2,2026-09-02T19:11:43.414358+00:00
1235,36.59966961092425,-121.89347640440313,27.4,133.2,2026-09-02T19:11:43.614358+00:00
1236,36.59966739054327,-121.89347346779414,27.4,133.3,2026-09-02T19:11:43.814358+00:00
1237,36.59966516796404,-121.89347053376645,27.4,133.3,2026-09-02T19:11:44.014358+00:00
1238,36.59966294301779,-121.89346760252364,27.4,133.4,2026-09-02T19:11:44.214358+00:00
1239,36.599660715542115,-121.893464674263,27.5,133.5,2026-09-02T19:11:44.414358+00:00
1240,36.59965848538142,-121.89346174917499,27.5,133.5,2026-09-02T19:11:44.614358+00:00
1241,36.59965625238735,-121.89345882744284,27.5,133.6,2026-09-02T19:11:44.814358+00:00
1242,36.599654016419116,-121.89345590924198,27.6,133.7,2026-09-02T19:11:45.014358+00:00
1243,36.599651777343915,-121.89345299473973,27.6,133.7,2026-09-02T19:11:45.214358+00:00
1244,36.59964953503717,-121.89345008409481,27.6,133.8,2026-09-02T19:11:45.414358+00:00
1245,36.59964728938294,-121.8934471774569,27.7,133.9,2026-09-02T19:11:45.614358+00:00
1246,36.5996450402741,-121.89344427496631,27.7,134.0,2026-09-02T19:11:45.814358+00:00
1247,36.59964278761262,-121.89344137675354,27.7,134.1,2026-09-02T19:11:46.014358+00:00
1248,36.59964053130981,-121.89343848293899,27.7,134.2,2026-09-02T19:11:46.214358+00:00
1249,36.5996382712865,-121.89343559363256,27.8,134.3,2026-09-02T19:11:46.414358+00:00
1250,36.599636007473194,-121.89343270893333,27.8,134.3,2026-09-02T19:11:46.614358+00:00
1251,36.59963373981022,-121.89342982892931,27.8,134.4,2026-09-02T19:11:46.814358+00:00
1252,36.59963146824786,-121.89342695369714,27.9,134.5,2026-09-02T19:11:47.014358+00:00
1253,36.599629192746356,-121.89342408330184,27.9,134.6,2026-09-02T19:11:47.214358+00:00
1254,36.59962691327607,-121.89342121779656,27.9,134.7,2026-09-02T19:11:47.414358+00:00
1255,36.59962462981742,-121.89341835722247,28.0,134.8,2026-09-02T19:11:47.614358+00:00
1256,36.59962234236093,-121.8934155016085,28.0,134.9,2026-09-02T19:11:47.814358+00:00
1257,36.59962005090719,-121.89341265097123,28.0,135.0,2026-09-02T19:11:48.014358+00:00
1258,36.59961775546679,-121.89340980531483,28.0,135.1,2026-09-02T19:11:48.214358+00:00
1259,36.59961545606025,-121.89340696463094,28.1,135.2,2026-09-02T19:11:48.414358+00:00
1260,36.59961315271794,-121.89340412889862,28.1,135.3,2026-09-02T19:11:48.614358+00:00
1261,36.5996108454799,-121.89340129808437,28.1,135.4,2026-09-02T19:11:48.814358+00:00
1262,36.59960853439575,-121.89339847214212,28.2,135.5,2026-09-02T19:11:49.014358+00:00
1263,36.59960621952447,-121.89339565101335,28.2,135.6,2026-09-02T19:11:49.214358+00:00
1264,36.59960390093422,-121.8933928346271,28.2,135.7,2026-09-02T19:11:49.414358+00:00
1265,36.599601578702156,-121.89339002290014,28.3,135.8,2026-09-02T19:11:49.614358+00:00
1266,36.59959925291414,-121.89338721573716,28.3,135.9,2026-09-02T19:11:49.814358+00:00
1267,36.59959692366454,-121.8933844130309,28.3,136.0,2026-09-02T19:11:50.014358+00:00
1268,36.59959459105594,-121.89338161466243,28.3,136.1,2026-09-02T19:11:50.214358+00:00
1269,36.59959225519885,-121.89337882050141,28.4,136.2,2026-09-02T19:11:50.414358+00:00
1270,36.59958991621142,-121.89337603040634,28.4,136.2,2026-09-02T19:11:50.614358+00:00
1271,36.59958757421912,-121.89337324422503,28.4,136.3,2026-09-02T19:11:50.814358+00:00
1272,36.59958522935438,-121.89337046179475,28.5,136.4,2026-09-02T19:11:51.014358+00:00
1273,36.59958288175633,-121.89336768294288,28.5,136.5,2026-09-02T19:11:51.214358+00:00
1274,36.599580531570375,-121.89336490748713,28.5,136.5,2026-09-02T19:11:51.414358+00:00
1275,36.59957817894785,-121.89336213523613,28.5,136.6,2026-09-02T19:11:51.614358+00:00
1276,36.59957582404569,-121.89335936598987,28.6,136.6,2026-09-02T19:11:51.814358+00:00
1277,36.59957346702599,-121.89335659954023,28.6,136.7,2026-09-02T19:11:52.014358+00:00
1278,36.59957110805567,-121.89335383567148,28.6,136.8,2026-09-02T19:11:52.214358+00:00
1279,36.59956874730604,-121.89335107416096,28.7,136.8,2026-09-02T19:11:52.414358+00:00
1280,36.59956638495242,-121.89334831477953,28.7,136.8,2026-09-02T19:11:52.614358+00:00
1281,36.599564021173755,-121.89334555729228,28.7,136.9,2026-09-02T19:11:52.814358+00:00
1282,36.59956165615217,-121.89334280145916,28.8,136.9,2026-09-02T19:11:53.014358+00:00
1283,36.59955929007255,-121.89334004703557,28.8,136.9,2026-09-02T19:11:53.214358+00:00
1284,36.59955692312217,-121.89333729377307,28.8,137.0,2026-09-02T19:11:53.414358+00:00
1285,36.59955455549023,-121.89333454142003,28.8,137.0,2026-09-02T19:11:53.614358+00:00
1286,36.59955218736745,-121.89333178972231,28.9,137.0,2026-09-02T19:11:53.814358+00:00
1287,36.59954981894563,-121.89332903842401,28.9,137.0,2026-09-02T19:11:54.014358+00:00
1288,36.599547450417255,-121.89332628726815,28.9,137.0,2026-09-02T19:11:54.214358+00:00
1289,36.59954508197502,-121.89332353599731,29.0,137.0,2026-09-02T19:11:54.414358+00:00
1290,36.59954271381145,-121.8933207843544,29.0,137.0,2026-09-02T19:11:54.614358+00:00
1291,36.59954034611844,-121.89331803208337,29.0,137.0,2026-09-02T19:11:54.814358+00:00
1292,36.59953797908683,-121.89331527892986,29.0,137.0,2026-09-02T19:11:55.014358+00:00
1293,36.59953561290603,-121.89331252464198,29.1,136.9,2026-09-02T19:11:55.214358+00:00
1294,36.59953324776351,-121.89330976897091,29.1,136.9,2026-09-02T19:11:55.414358+00:00
1295,36.599530883844444,-121.8933070116716,29.1,136.9,2026-09-02T19:11:55.614358+00:00
1296,36.59952852133126,-121.89330425250346,29.2,136.8,2026-09-02T19:11:55.814358+00:00
1297,36.59952616040327,-121.89330149123104,29.2,136.8,2026-09-02T19:11:56.014358+00:00
1298,36.599523801236195,-121.89329872762457,29.2,136.8,2026-09-02T19:11:56.214358+00:00
1299,36.59952144400179,-121.89329596146064,29.2,136.7,2026-09-02T19:11:56.414358+00:00
1300,36.59951908886745,-121.89329319252279,29.3,136.7,2026-09-02T19:11:56.614358+00:00
1301,36.59951673599582,-121.89329042060203,29.3,136.6,2026-09-02T19:11:56.814358+00:00
1302,36.59951438554437,-121.89328764549751,29.3,136.5,2026-09-02T19:11:57.014358+00:00
1303,36.599512037665065,-121.89328486701687,29.3,136.5,2026-09-02T19:11:57.214358+00:00
1304,36.59950969250396,-121.89328208497689,29.4,136.4,2026-09-02T19:11:57.414358+00:00
1305,36.599507350200845,-121.89327929920385,29.4,136.3,2026-09-02T19:11:57.614358+00:00
1306,36.599505010888905,-121.89327650953402,29.4,136.2,2026-09-02T19:11:57.814358+00:00
1307,36.59950267469435,-121.89327371581402,29.4,136.2,2026-09-02T19:11:58.014358+00:00
1308,36.59950034173612,-121.89327091790122,29.5,136.1,2026-09-02T19:11:58.214358+00:00
1309,36.599498012125544,-121.89326811566407,29.5,136.0,2026-09-02T19:11:58.414358+00:00
1310,36.599495685966076,-121.89326530898245,29.5,135.9,2026-09-02T19:11:58.614358+00:00
1311,36.59949336335294,-121.89326249774783,29.6,135.8,2026-09-02T19:11:58.814358+00:00
1312,36.59949104437294,-121.89325968186361,29.6,135.7,2026-09-02T19:11:59.014358+00:00
1313,36.599488729104145,-121.8932568612453,29.6,135.6,2026-09-02T19:11:59.214358+00:00
1314,36.59948641761569,-121.89325403582062,29.6,135.5,2026-09-02T19:11:59.414358+00:00
1315,36.59948410996754,-121.89325120552971,29.7,135.4,2026-09-02T19:11:59.614358+00:00
1316,36.59948180621031,-121.89324837032521,29.7,135.3,2026-09-02T19:11:59.814358+00:00
1317,36.599479506385066,-121.89324553017227,29.7,135.2,2026-09-02T19:12:00.014358+00:00
1318,36.599477210523204,-121.89324268504862,29.7,135.1,2026-09-02T19:12:00.214358+00:00
1319,36.599474918646294,-121.8932398349446,29.8,135.0,2026-09-02T19:12:00.414358+00:00
1320,36.599472630765995,-121.89323697986299,29.8,134.9,2026-09-02T19:12:00.614358+00:00
1321,36.59947034688394,-121.89323411981911,29.8,134.8,2026-09-02T19:12:00.814358+00:00
1322,36.59946806699174,-121.8932312548406,29.8,134.7,2026-09-02T19:12:01.014358+00:00
1323,36.59946579107088,-121.89322838496729,29.8,134.6,2026-09-02T19:12:01.214358+00:00
1324,36.59946351909276,-121.89322551025107,29.9,134.6,2026-09-02T19:12:01.414358+00:00
1325,36.599461251018724,-121.89322263075576,29.9,134.5,2026-09-02T19:12:01.614358+00:00
1326,36.59945898680011,-121.89321974655675,29.9,134.4,2026-09-02T19:12:01.814358+00:00
1327,36.59945672637827,-121.89321685774087,29.9,134.3,2026-09-02T19:12:02.014358+00:00
1328,36.599454469684765,-121.89321396440602,30.0,134.2,2026-09-02T19:12:02.214358+00:00
1329,36.59945221664142,-121.893211066661,30.0,134.1,2026-09-02T19:12:02.414358+00:00
1330,36.59944996716056,-121.89320816462507,30.0,134.0,2026-09-02T19:12:02.614358+00:00
1331,36.59944772114513,-121.8932052584277,30.0,133.9,2026-09-02T19:12:02.814358+00:00
1332,36.59944547848899,-121.89320234820819,30.1,133.8,2026-09-02T19:12:03.014358+00:00
1333,36.599443239077075,-121.89319943411523,30.1,133.7,2026-09-02T19:12:03.214358+00:00
1334,36.59944100278574,-121.8931965163066,30.1,133.7,2026-09-02T19:12:03.414358+00:00
1335,36.59943876948301,-121.89319359494874,30.1,133.6,2026-09-02T19:12:03.614358+00:00
1336,36.59943653902895,-121.89319067021624,30.1,133.5,2026-09-02T19:12:03.814358+00:00
1337,36.59943431127597,-121.89318774229152,30.2,133.5,2026-09-02T19:12:04.014358+00:00
1338,36.599432086069235,-121.89318481136428,30.2,133.4,2026-09-02T19:12:04.214358+00:00
1339,36.59942986324706,-121.8931818776311,30.2,133.3,2026-09-02T19:12:04.414358+00:00
1340,36.59942764264129,-121.89317894129495,30.2,133.3,2026-09-02T19:12:04.614358+00:00
1341,36.59942542407777,-121.89317600256469,30.2,133.2,2026-09-02T19:12:04.814358+00:00
1342,36.59942320737683,-121.89317306165457,30.3,133.2,2026-09-02T19:12:05.014358+00:00
1343,36.599420992353714,-121.89317011878381,30.3,133.2,2026-09-02T19:12:05.214358+00:00
1344,36.5994187788191,-121.89316717417596,30.3,133.1,2026-09-02T19:12:05.414358+00:00
1345,36.5994165665796,-121.89316422805848,30.3,133.1,2026-09-02T19:12:05.614358+00:00
1346,36.59941435543829,-121.89316128066226,30.3,133.1,2026-09-02T19:12:05.814358+00:00
1347,36.59941214519527,-121.89315833222096,30.4,133.0,2026-09-02T19:12:06.014358+00:00
1348,36.59940993564811,-121.89315538297062,30.4,133.0,2026-09-02T19:12:06.214358+00:00
1349,36.59940772659255,-121.89315243314908,30.4,133.0,2026-09-02T19:12:06.414358+00:00
1350,36.59940551782295,-121.89314948299541,30.4,133.0,2026-09-02T19:12:06.614358+00:00
1351,36.599403309132875,-121.89314653274943,30.4,133.0,2026-09-02T19:12:06.814358+00:00
1352,36.59940110031569,-121.89314358265119,30.4,133.0,2026-09-02T19:12:07.014358+00:00
1353,36.5993988911651,-121.8931406329404,30.5,133.0,2026-09-02T19:12:07.214358+00:00
1354,36.599396681475724,-121.89313768385591,30.5,133.0,2026-09-02T19:12:07.414358+00:00
1355,36.59939447104366,-121.89313473563517,30.5,133.0,2026-09-02T19:12:07.614358+00:00
1356,36.59939225966704,-121.89313178851371,30.5,133.1,2026-09-02T19:12:07.814358+00:00
1357,36.59939004714659,-121.89312884272464,30.5,133.1,2026-09-02T19:12:08.014358+00:00
1358,36.59938783328615,-121.89312589849804,30.5,133.1,2026-09-02T19:12:08.214358+00:00
1359,36.599385617893226,-121.89312295606054,30.6,133.2,2026-09-02T19:12:08.414358+00:00
1360,36.5993834007795,-121.89312001563479,30.6,133.2,2026-09-02T19:12:08.614358+00:00
1361,36.59938118176135,-121.89311707743883,30.6,133.3,2026-09-02T19:12:08.814358+00:00
1362,36.599378960660324,-121.89311414168577,30.6,133.3,2026-09-02T19:12:09.014358+00:00
1363,36.599376737303615,-121.89311120858314,30.6,133.4,2026-09-02T19:12:09.214358+00:00
1364,36.59937451152454,-121.89310827833245,30.6,133.4,2026-09-02T19:12:09.414358+00:00
1365,36.59937228316292,-121.89310535112877,30.7,133.5,2026-09-02T19:12:09.614358+00:00
1366,36.599370052065574,-121.89310242716014,30.7,133.5,2026-09-02T19:12:09.814358+00:00
1367,36.599367818086634,-121.89309950660726,30.7,133.6,2026-09-02T19:12:10.014358+00:00
1368,36.59936558108797,-121.89309658964285,30.7,133.7,2026-09-02T19:12:10.214358+00:00
1369,36.5993633409395,-121.8930936764314,30.7,133.8,2026-09-02T19:12:10.414358+00:00
1370,36.599361097519534,-121.8930907671286,30.7,133.8,2026-09-02T19:12:10.614358+00:00
1371,36.59935885071504,-121.89308786188106,30.7,133.9,2026-09-02T19:12:10.814358+00:00
1372,36.59935660042194,-121.8930849608258,30.7,134.0,2026-09-02T19:12:11.014358+00:00
1373,36.599354346545326,-121.89308206409001,30.8,134.1,2026-09-02T19:12:11.214358+00:00
1374,36.5993520889997,-121.89307917179055,30.8,134.2,2026-09-02T19:12:11.414358+00:00
1375,36.599349827709105,-121.89307628403374,30.8,134.3,2026-09-02T19:12:11.614358+00:00
1376,36.59934756260735,-121.89307340091499,30.8,134.4,2026-09-02T19:12:11.814358+00:00
1377,36.5993452936381,-121.89307052251847,30.8,134.5,2026-09-02T19:12:12.014358+00:00
1378,36.599343020754965,-121.89306764891695,30.8,134.6,2026-09-02T19:12:12.214358+00:00
1379,36.599340743921594,-121.8930647801715,30.8,134.7,2026-09-02T19:12:12.414358+00:00
1380,36.59933846311173,-121.89306191633123,30.8,134.8,2026-09-02T19:12:12.614358+00:00
1381,36.59933617830919,-121.89305905743325,30.8,134.9,2026-09-02T19:12:12.814358+00:00
1382,36.59933388950789,-121.89305620350233,30.9,135.0,2026-09-02T19:12:13.014358+00:00
1383,36.59933159671178,-121.89305335455087,30.9,135.1,2026-09-02T19:12:13.214358+00:00
1384,36.59932929993481,-121.89305051057887,30.9,135.2,2026-09-02T19:12:13.414358+00:00
1385,36.59932699920082,-121.8930476715737,30.9,135.3,2026-09-02T19:12:13.614358+00:00
1386,36.59932469454345,-121.89304483751023,30.9,135.4,2026-09-02T19:12:13.814358+00:00
1387,36.59932238600599,-121.8930420083507,30.9,135.5,2026-09-02T19:12:14.014358+00:00
1388,36.599320073641195,-121.8930391840449,30.9,135.6,2026-09-02T19:12:14.214358+00:00
1389,36.599317757511194,-121.89303636453006,30.9,135.7,2026-09-02T19:12:14.414358+00:00
1390,36.59931543768718,-121.8930335497311,30.9,135.8,2026-09-02T19:12:14.614358+00:00
1391,36.599313114249256,-121.89303073956071,30.9,135.8,2026-09-02T19:12:14.814358+00:00
1392,36.599310787286186,-121.89302793391951,30.9,135.9,2026-09-02T19:12:15.014358+00:00
1393,36.59930845689513,-121.89302513269631,30.9,136.0,2026-09-02T19:12:15.214358+00:00
1394,36.59930612318137,-121.8930223357683,30.9,136.1,2026-09-02T19:12:15.414358+00:00
1395,36.599303786258005,-121.89301954300137,30.9,136.2,2026-09-02T19:12:15.614358+00:00
1396,36.5993014462457,-121.8930167542504,31.0,136.3,2026-09-02T19:12:15.814358+00:00
1397,36.599299103272294,-121.89301396935956,31.0,136.3,2026-09-02T19:12:16.014358+00:00
1398,36.59929675747252,-121.8930111881628,31.0,136.4,2026-09-02T19:12:16.214358+00:00
1399,36.599294408987646,-121.89300841048419,31.0,136.5,2026-09-02T19:12:16.414358+00:00
